,track_id,track_name,artist_name,year,popularity,artwork_url,album_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track_url,language,Cluster
66,3dw0A0cbqT6Oy2V8KfGwIT,Tiptoe,Imagine Dragons,2012,49,https://i.scdn.co/image/ab67616d0000b273b2b2747c89d2157b0b29fb6a,Night Visions,0.00157,0.527,193000.0,0.82,1.88e-05,6.0,0.0882,-5.855,1.0,0.0325,120.041,4.0,0.25,https://open.spotify.com/track/3dw0A0cbqT6Oy2V8KfGwIT,English,4
67,2tySjBBWqam7oaBUZ26oNL,Bad Girl,Madonna,1992,43,https://i.scdn.co/image/ab67616d0000b273f0ef8ce0db61b981468f7db7,Erotica (PA Version),0.0211,0.645,323333.0,0.484,3.98e-06,11.0,0.0495,-11.233,0.0,0.0396,146.898,4.0,0.521,https://open.spotify.com/track/2tySjBBWqam7oaBUZ26oNL,English,4
68,20ANtxqBlW0o1p15pcRtoK,Main Title - Alternate,Alan Silvestri,2015,5,https://i.scdn.co/image/ab67616d0000b273abd15bdc4f33de46da23ba1d,Back To The Future Part II (Original Motion Picture Soundtrack / Expanded Edition),0.858,0.555,234187.0,0.334,0.456,3.0,0.133,-11.887,1.0,0.0344,79.892,4.0,0.21,https://open.spotify.com/track/20ANtxqBlW0o1p15pcRtoK,English,3
69,7pt4zXKyYckuHqiyvXeH2c,Anchelle,Ghaqda Madonna tal-Grazzja Banda San Mikiel Zabbar A.D. 1883,2023,1,https://i.scdn.co/image/ab67616d0000b273f49a48f1ef39e66e7e2959e2,Is-Sena Taghna Marci Brijuzi,0.749,0.523,307840.0,0.42,0.71,7.0,0.089,-9.092,1.0,0.0362,113.468,4.0,0.77,https://open.spotify.com/track/7pt4zXKyYckuHqiyvXeH2c,English,0
70,6pjEwY8tFNilrwMdTmunY7,Jailbait - A-Lab Club Mix,"Avicii, A-Lab",2011,8,https://i.scdn.co/image/ab67616d0000b2732c1f78fa66fa5619a02d3f81,Jailbait,0.0229,0.819,494883.0,0.793,0.866,7.0,0.337,-9.025,0.0,0.0816,127.015,4.0,0.0372,https://open.spotify.com/track/6pjEwY8tFNilrwMdTmunY7,English,4
71,3KS0xvLYYnhpGWLiMyv360,Part of Me - Hybrid Theory EP,Linkin Park,2020,34,https://i.scdn.co/image/ab67616d0000b273f1a378f8bcaa4be358f02ca2,Hybrid Theory (20th Anniversary Edition),0.102,0.535,764503.0,0.646,0.0852,1.0,0.199,-10.128,1.0,0.135,101.115,4.0,0.0919,https://open.spotify.com/track/3KS0xvLYYnhpGWLiMyv360,English,4
72,0FxhsHTY0bigDFBFXJkmtQ,"Tamil Pasanga (From ""Thalaivaa"")","G. V. Prakash, Benny Dayal, Sheezay.Psycho Unit",2013,1,https://i.scdn.co/image/ab67616d0000b273f00f230c2520ce097abc7443,Tamil Pasanga,0.0626,0.914,307493.0,0.754,0.00113,7.0,0.102,-10.307,1.0,0.0918,117.986,4.0,0.585,https://open.spotify.com/track/0FxhsHTY0bigDFBFXJkmtQ,Tamil,4
73,1SDhR5DQGSNHn4QD962iZB,"Kattikida (From ""Kaaki Sattai"")","Anirudh Ravichander, Anthony Daasan, M.M.Manasi, Anitha Karthikeyan",2023,12,https://i.scdn.co/image/ab67616d0000b273e3cd335d76285fda6ca2c7e6,Rockstar Anirudh Special,0.279,0.7,267097.0,0.779,0.0,6.0,0.387,-4.993,0.0,0.301,154.99,4.0,0.909,https://open.spotify.com/track/1SDhR5DQGSNHn4QD962iZB,Tamil,4
74,5hyC4dhwUXIiTgc56N7f6L,Mandram Vandha,"Ilaiyaraaja, S. P. Balasubrahmanyam",1986,43,https://i.scdn.co/image/ab67616d0000b273ccf5462ef3038d1c7521fc01,Mouna Ragam (Original Motion Picture Soundtrack),0.769,0.649,287280.0,0.291,0.0475,2.0,0.145,-11.807,1.0,0.0341,115.769,4.0,0.285,https://open.spotify.com/track/5hyC4dhwUXIiTgc56N7f6L,Tamil,0
75,3AxmlfbUYBjL2N7BRAAY8l,Arjun & Nani's Theme,Anirudh Ravichander,2019,31,https://i.scdn.co/image/ab67616d0000b27311dddc66565ed9dd3e4fa207,Jersey (Original Background Score),0.961,0.163,139000.0,0.269,0.643,5.0,0.146,-13.414,1.0,0.0309,175.455,4.0,0.329,https://open.spotify.com/track/3AxmlfbUYBjL2N7BRAAY8l,Tamil,3
76,6UNn4dNu3nsUhAKqg7KgvN,"Rukku Rukku (From ""Friends"")","Vijay Yesudas, Yuvan Shankar Raja",2013,0,https://i.scdn.co/image/ab67616d0000b2739e29aa32f42271ffb0b32cdc,Andrum Indrum Endrum Raja,0.0263,0.871,387892.0,0.855,0.00014,5.0,0.0295,-8.594,0.0,0.0792,121.974,4.0,0.802,https://open.spotify.com/track/6UNn4dNu3nsUhAKqg7KgvN,Tamil,4
77,2iTWi4aIracOWRQAGNKuf2,컴백 마돈나,Come Back Madonna,2010,2,https://i.scdn.co/image/ab67616d0000b273904ec54139b2bb499f40c61d,I Am Legend (Original Television Soundtrack) Pt. 1,0.043,0.579,207856.0,0.725,0.0,7.0,0.208,-2.839,1.0,0.0353,130.025,4.0,0.555,https://open.spotify.com/track/2iTWi4aIracOWRQAGNKuf2,English,4
78,3pKQIwxQBKO2In4l5EZmBO,Pour It Up,Rihanna,2012,39,https://i.scdn.co/image/ab67616d0000b2731f69f49a0d2f6b13a79efe02,Unapologetic,0.0254,0.785,161200.0,0.478,0.0,2.0,0.0901,-8.735,1.0,0.0419,134.002,4.0,0.39,https://open.spotify.com/track/3pKQIwxQBKO2In4l5EZmBO,English,4
79,0S6rA2IKknGGsyZNEkwRJB,Autumn Leaves,BTS,2016,50,https://i.scdn.co/image/ab67616d0000b273c6dbc63cf145b4ff6bee3322,The Most Beautiful Moment in Life: Young Forever,0.0108,0.625,267151.0,0.799,0.0,10.0,0.144,-3.54,0.0,0.0427,105.007,4.0,0.316,https://open.spotify.com/track/0S6rA2IKknGGsyZNEkwRJB,Korean,4
80,5fqtz2WOUC9bY0CoGgv4YE,Love's in Our Hearts on Christmas Day,*NSYNC,1998,11,https://i.scdn.co/image/ab67616d0000b273d4e8d9ab3ee48cc3bd571074,Home For Christmas (Deluxe Version),0.789,0.306,234973.0,0.288,1.35e-05,2.0,0.278,-10.167,1.0,0.0265,93.668,4.0,0.18,https://open.spotify.com/track/5fqtz2WOUC9bY0CoGgv4YE,English,0
81,2pCBDZZHxmjmFGlfxxPEkd,The Racing Line,Daniel Pemberton,2023,22,https://i.scdn.co/image/ab67616d0000b273fac489141cfb7b7379d24611,Ferrari (Original Motion Picture Soundtrack),0.111,0.365,116987.0,0.685,0.744,2.0,0.0944,-9.255,1.0,0.056,127.817,4.0,0.254,https://open.spotify.com/track/2pCBDZZHxmjmFGlfxxPEkd,English,3
82,0mLLFZCTWibjPkwd9FS95R,STAY,GOT7,2016,16,https://i.scdn.co/image/ab67616d0000b273bbb117fe8798fddbccd2e7f4,モリ↑ガッテヨ（初回生産盤Ｂ）,0.462,0.707,294200.0,0.632,0.0,8.0,0.105,-4.521,1.0,0.037,91.001,4.0,0.384,https://open.spotify.com/track/0mLLFZCTWibjPkwd9FS95R,Korean,0
83,2r5lgiSRcINF5g1EUFw8D3,Sparks,Coldplay,2024,5,https://i.scdn.co/image/ab67616d0000b273f5ec3a9d78531f2f926201d1,TOP HITS 2024,0.748,0.371,227093.0,0.268,0.0517,1.0,0.104,-10.506,1.0,0.0281,102.617,3.0,0.165,https://open.spotify.com/track/2r5lgiSRcINF5g1EUFw8D3,English,0
84,7swOTjPYJLDiyQ2zBRbupq,"Hey Lamba Lamba (From ""Yaan"")","Harris Jayaraj, Devan Ekambaram, Divya Vijay, Krishna Iyer",2015,0,https://i.scdn.co/image/ab67616d0000b2736fa295cbd6f2c4939f3b214c,"Chillax Summer Collection, Vol. 3",0.0746,0.872,289613.0,0.453,0.0,0.0,0.305,-7.931,1.0,0.0354,115.025,4.0,0.833,https://open.spotify.com/track/7swOTjPYJLDiyQ2zBRbupq,Tamil,4
85,6oE7scugJGWM0Z6xTj63Na,"Neela Mekham (From ""Pakaram"")","Vijay Yesudas, Shweta Mohan",2021,0,https://i.scdn.co/image/ab67616d0000b2734c273c3a8e854a355a9cbd3b,Bichu Thirumala Birthday Special Songs,0.491,0.636,341907.0,0.499,4.66e-05,4.0,0.134,-6.154,1.0,0.0253,109.985,4.0,0.407,https://open.spotify.com/track/6oE7scugJGWM0Z6xTj63Na,Unknown,0
86,6pSJ9QX7Rt7do8dtukrWO2,Mak'gora,Ramin Djawadi,2016,16,https://i.scdn.co/image/ab67616d0000b273a0b4ce54fd48230592f05460,Warcraft (Original Motion Picture Soundtrack),0.562,0.18,301776.0,0.176,0.833,4.0,0.104,-17.614,0.0,0.0371,109.815,3.0,0.037,https://open.spotify.com/track/6pSJ9QX7Rt7do8dtukrWO2,English,3
87,08CX30Jlr4w5dWe3VdBBmD,Forrest Gump Main Theme,"Alan Silvestri, Chris Snelling",2017,1,https://i.scdn.co/image/ab67616d0000b2730b87cfbbf740bca2ef783d4c,Forrest Gump Main Theme,0.989,0.345,154680.0,0.126,0.879,2.0,0.127,-20.58,0.0,0.0569,215.389,4.0,0.356,https://open.spotify.com/track/08CX30Jlr4w5dWe3VdBBmD,English,3
88,5SMiOyBmvutzkt3d1AEdTN,Popular - From The Idol Vol. 1 (Music from the HBO Original Series),"The Weeknd, Playboi Carti, Madonna",2023,3,https://i.scdn.co/image/ab67616d0000b273d668e2895bb9976758781241,Música é Universal,0.0517,0.854,215467.0,0.674,8.53e-05,1.0,0.509,-6.23,1.0,0.184,99.022,4.0,0.848,https://open.spotify.com/track/5SMiOyBmvutzkt3d1AEdTN,English,2
89,6fntuPDyJkTlkRg8xnBg30,Reaches Down,Madonna Hoerr,2017,0,https://i.scdn.co/image/ab67616d0000b2736d1ac95f3c4794e4109ed4db,Mystery,0.553,0.482,335680.0,0.719,0.0063,1.0,0.178,-5.501,1.0,0.0365,115.01,4.0,0.375,https://open.spotify.com/track/6fntuPDyJkTlkRg8xnBg30,English,0
90,46Rhen7AoVhIiYHyhVYIiT,"Ok Jaanu Title Track (From ""OK Jaanu"")","A.R. Rahman, Srinidhi Venkatesh",2017,1,https://i.scdn.co/image/ab67616d0000b273ae0e53c17c1113184f06e3e4,I Love You (30 Biggest Love Songs),0.0284,0.598,206250.0,0.887,5.84e-06,9.0,0.166,-6.992,1.0,0.0802,159.977,4.0,0.704,https://open.spotify.com/track/46Rhen7AoVhIiYHyhVYIiT,Unknown,4
91,1jsYOT3vztAeTuVOuQcQkA,Simham Simham,Devi Sri Prasad,2013,19,https://i.scdn.co/image/ab67616d0000b2736837594a89fe3420f6aa9c3e,Yamudu (Original Motion Picture Soundtrack),0.0503,0.717,288575.0,0.874,0.000107,2.0,0.115,-5.522,1.0,0.0591,145.994,4.0,0.664,https://open.spotify.com/track/1jsYOT3vztAeTuVOuQcQkA,Unknown,4
92,2jgRiBGspkzXnQ7e9HiLA2,Kamli Dubstep Mix Version,"Pritam, Aditi Singh Sharma, Amitabh Bhattacharya",2015,13,https://i.scdn.co/image/ab67616d0000b27388784d26fb0283294c53fb04,Kamli Dubstep Mix Version,0.0209,0.55,228075.0,0.816,0.0,7.0,0.455,-5.058,0.0,0.0547,87.541,4.0,0.414,https://open.spotify.com/track/2jgRiBGspkzXnQ7e9HiLA2,Hindi,2
93,5v3EDY4wDrpV34FOyVZ4T0,Bye Bye Bye,*NSYNC,2022,26,https://i.scdn.co/image/ab67616d0000b273f14eef8e9632184afc3481fa,Músicas Pop para Malhar | Academia 2022,0.0408,0.614,200560.0,0.928,0.000977,8.0,0.0845,-4.806,0.0,0.0516,172.656,4.0,0.879,https://open.spotify.com/track/5v3EDY4wDrpV34FOyVZ4T0,English,4
94,5xjfFhqPyDRRMMMltIgvWX,"Deva Deva - From ""Rashtra""",Javed Ali,2022,0,https://i.scdn.co/image/ab67616d0000b27340f8088bc33135bfdae7b10b,Rashtra (Original Motion Picture Soundtrack),0.471,0.441,429954.0,0.914,0.0,7.0,0.224,-3.873,1.0,0.146,108.871,4.0,0.599,https://open.spotify.com/track/5xjfFhqPyDRRMMMltIgvWX,Hindi,4
95,5k2BRlPWN7uCBz8YY7A0kQ,Thappu Thanda - Chill Lofi,"Javed Ali, Bhavatharini, Yuvan Shankar Raja, Vaali, The Independeners",2024,0,https://i.scdn.co/image/ab67616d0000b273e3e2fd34081b608803261895,Thappu Thanda (Chill Lofi),0.56,0.614,107740.0,0.561,0.00135,2.0,0.12,-4.625,0.0,0.0313,129.76,4.0,0.433,https://open.spotify.com/track/5k2BRlPWN7uCBz8YY7A0kQ,English,0
96,5Jn8g77FQ4SlNYVdYauIER,Elements,Blue,2005,20,https://i.scdn.co/image/ab67616d0000b2736a6ac851f9b6dc66cb49fe73,4ever Blue,0.503,0.582,222373.0,0.657,0.0,10.0,0.0786,-6.694,0.0,0.0349,76.997,4.0,0.627,https://open.spotify.com/track/5Jn8g77FQ4SlNYVdYauIER,English,0
97,1ldz2y8ppz41VNJloduUSv,Tick Tock - Shadows: Pt. 2,Hans Zimmer,2011,15,https://i.scdn.co/image/ab67616d0000b273d23d518da2680ffe1d7f5637,Sherlock Holmes: A Game of Shadows (Original Motion Picture Soundtrack),0.713,0.516,493000.0,0.269,0.814,11.0,0.108,-19.864,1.0,0.039,154.526,4.0,0.091,https://open.spotify.com/track/1ldz2y8ppz41VNJloduUSv,English,3
98,0i8mYTiKe6aki2JrV52j4Z,Kannin Maniyae,"Ilaiyaraaja, K. S. Chithra",1987,17,https://i.scdn.co/image/ab67616d0000b27301058f254651964302fbe1c4,Manathil Uruthi Vendum (Original Motion Picture Soundtrack),0.947,0.63,287547.0,0.585,3.25e-06,8.0,0.157,-6.906,1.0,0.0306,81.66,4.0,0.681,https://open.spotify.com/track/0i8mYTiKe6aki2JrV52j4Z,Tamil,0
99,2wAP7ZdGiaUfKGumB3eMXi,Raathiri Neram,"Ilaiyaraaja, S. Janaki",1989,0,https://i.scdn.co/image/ab67616d0000b273d78698520ddebc28e4dd7716,Anbu Kattalai (Original Motion Picture Soundtrack),0.801,0.743,270867.0,0.353,8.94e-05,8.0,0.0657,-10.741,1.0,0.0349,122.308,4.0,0.766,https://open.spotify.com/track/2wAP7ZdGiaUfKGumB3eMXi,Tamil,0
100,68n5au0qfTPBEO3gGcV4xG,Gayatri Mantra,Shankar Mahadevan,2014,34,https://i.scdn.co/image/ab67616d0000b2739da34e816eeb2a800d3bd30f,Devotional Hits - Shankar Mahadevan,0.534,0.689,336360.0,0.6,0.000147,5.0,0.0811,-10.864,0.0,0.0288,131.922,4.0,0.635,https://open.spotify.com/track/68n5au0qfTPBEO3gGcV4xG,Unknown,0
101,3lTh8miNqNpJdEQl8WbnLE,Andham Andham,"Yuvan Shankar Raja, Karunya",2012,44,https://i.scdn.co/image/ab67616d0000b27386bbb826b62461d8d5b9287b,Vetadu Ventadu (Original Motion Picture Soundtrack),0.0954,0.77,290000.0,0.766,3.78e-05,0.0,0.0618,-3.75,0.0,0.0315,108.004,4.0,0.798,https://open.spotify.com/track/3lTh8miNqNpJdEQl8WbnLE,Tamil,4
102,4qG3Um3jXlQnaQV1yVo3it,Better Than Words,One Direction,2013,59,https://i.scdn.co/image/ab67616d0000b2732f76b797c382bedcafdf45e1,Midnight Memories (Deluxe),0.114,0.627,208667.0,0.839,0.0,11.0,0.534,-5.589,0.0,0.0508,157.993,4.0,0.79,https://open.spotify.com/track/4qG3Um3jXlQnaQV1yVo3it,English,2
103,6OPZxNNt5loNbbniHyX2jg,Moments in Kerala,"A.R. Rahman, Prabhakar",2012,0,https://i.scdn.co/image/ab67616d0000b2738b5b5c387f448ca808041876,Perfect 10: AR Rahman - The Spirit of Music,0.949,0.26,159240.0,0.257,0.862,3.0,0.103,-12.789,1.0,0.0342,132.085,4.0,0.0714,https://open.spotify.com/track/6OPZxNNt5loNbbniHyX2jg,Unknown,3
104,4EfFhHLZKt0nQaoCJvATyK,Inevitable,Shakira Tribute Band,2006,0,https://i.scdn.co/image/ab67616d0000b2733a9f1b6a0f461c78936b40c9,Homage To Shakira's Greatest Hits,0.236,0.765,183853.0,0.307,0.892,6.0,0.0642,-9.04,1.0,0.111,184.111,4.0,0.507,https://open.spotify.com/track/4EfFhHLZKt0nQaoCJvATyK,English,4
105,25nbyqD4oqWU0RaXuAc74t,Your Eyes,Stray Kids,2022,54,https://i.scdn.co/image/ab67616d0000b27317d625ce07e6a95de4d78251,Your Eyes,0.169,0.782,196387.0,0.533,0.0,2.0,0.228,-6.178,1.0,0.0417,129.82,4.0,0.585,https://open.spotify.com/track/25nbyqD4oqWU0RaXuAc74t,Korean,4
106,0zt6W9kdwif7eIRantulcr,Il-Planċier Meravilja,Soċjetà Mużikali Madonna tal-Ġilju,2022,0,https://i.scdn.co/image/ab67616d0000b2732e4b0c08517a973613f2c774,Marċi Brijużi Bil-Kant - Volume 5 - 2011,0.922,0.589,308976.0,0.292,0.0,5.0,0.101,-9.102,0.0,0.0312,110.98,4.0,0.495,https://open.spotify.com/track/0zt6W9kdwif7eIRantulcr,English,0
107,3Cvk6D9zA67WnPtKCa4ZZ0,Drive Me To The Moon,GOT7,2022,44,https://i.scdn.co/image/ab67616d0000b27378672dc9ecfb1a2e87501284,GOT7,0.107,0.69,206813.0,0.921,0.0,3.0,0.08,-2.608,1.0,0.0482,109.006,4.0,0.961,https://open.spotify.com/track/3Cvk6D9zA67WnPtKCa4ZZ0,Korean,4
108,16vWcL9k46GUN8RlERRefG,Grenade,Bruno Mars,2024,1,https://i.scdn.co/image/ab67616d0000b2733e8d23d910e7b0aa5fa9acb0,Frühjahrsputz - Happy Songs zum Putzen,0.146,0.706,223253.0,0.558,0.0,2.0,0.118,-7.237,0.0,0.0596,110.444,4.0,0.228,https://open.spotify.com/track/16vWcL9k46GUN8RlERRefG,English,4
109,5OWNVI4muoo4zbxnmKNLxs,"Kadhal Psycho (From ""Saaho"")","Anirudh Ravichander, Dhvani Bhanushali, Tanishk Bagchi",2023,0,https://i.scdn.co/image/ab67616d0000b273b04d2c801ef1343fdcf66f9d,Music Composers Hitlist,0.0493,0.904,166372.0,0.749,0.000294,10.0,0.0637,-2.592,0.0,0.064,95.075,4.0,0.772,https://open.spotify.com/track/5OWNVI4muoo4zbxnmKNLxs,Tamil,4
110,1sicW5gqliacUIrntjdRkt,"Molossus - From ""Batman Begins""","Lorne Balfe, Ramin Djawadi, James Newton Howard, Mel Wesson, Hans Zimmer, London Music Works",2018,2,https://i.scdn.co/image/ab67616d0000b2731ba38d97f9bd6af9ba80097a,The Definitive Superhero Themes Collection,0.379,0.446,297215.0,0.492,0.95,9.0,0.098,-12.548,1.0,0.0412,102.578,4.0,0.0399,https://open.spotify.com/track/1sicW5gqliacUIrntjdRkt,English,3
111,7D8mQXEZm7GQqgTM48FgBN,"This Night - Live at Madison Square Garden, New York, NY - December 31, 1999",Billy Joel,2000,13,https://i.scdn.co/image/ab67616d0000b27374b8d1f671e22f3bb166ded3,2000 Years - The Millennium Concert,0.0776,0.458,289373.0,0.707,0.0,8.0,0.953,-7.043,1.0,0.0393,110.699,3.0,0.389,https://open.spotify.com/track/7D8mQXEZm7GQqgTM48FgBN,English,2
112,1uk5fYLx1f88DLte84Hl5j,The Real,ATEEZ,2021,54,https://i.scdn.co/image/ab67616d0000b273d700b5ddf45596b3793d3963,KINGDOM <FINAL : WHO IS THE KING?>,0.0356,0.616,190947.0,0.821,3.24e-06,0.0,0.424,-3.657,0.0,0.0349,104.953,4.0,0.343,https://open.spotify.com/track/1uk5fYLx1f88DLte84Hl5j,Korean,2
113,7EfbrIUqRWGW2dHvjsmhOz,Hamein Bhi Pyar Kar Le,Shreya Ghoshal,2018,3,https://i.scdn.co/image/ab67616d0000b273768ee7a2df4d47d8c810f9d8,Jaanisaar (Original Motion Picture Soundtrack),0.452,0.542,374826.0,0.615,0.001,4.0,0.139,-8.902,1.0,0.0771,132.179,3.0,0.332,https://open.spotify.com/track/7EfbrIUqRWGW2dHvjsmhOz,Unknown,0
114,6lYNKsl0nAwPwgzPYl75HO,"Vishwaroopam (From ""Vishwaroopam"")","Shankar-Ehsaan-Loy, Suraj Jagan",2015,20,https://i.scdn.co/image/ab67616d0000b273012b105f80d7f153de4341ca,Playback: Nenjae Yezhu - Tamil Songs That Inspire,0.00627,0.607,263107.0,0.924,0.00299,5.0,0.385,-5.74,0.0,0.0348,129.948,4.0,0.546,https://open.spotify.com/track/6lYNKsl0nAwPwgzPYl75HO,Unknown,4
115,2FcW0IaWOssoplkxaRCwQy,A Son for a Son,Ramin Djawadi,2024,44,https://i.scdn.co/image/ab67616d0000b273cd618eaae42168e6e858aa6d,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.733,0.289,122534.0,0.315,0.0917,7.0,0.144,-14.232,1.0,0.0412,97.627,3.0,0.224,https://open.spotify.com/track/2FcW0IaWOssoplkxaRCwQy,English,0
116,7Iqdtd93E070v4rynznCmc,The Mexican Connection,Billy Joel,1974,24,https://i.scdn.co/image/ab67616d0000b273c709d60c4fa67bb4f28a1a59,Streetlife Serenade,0.678,0.461,217160.0,0.546,0.816,2.0,0.0996,-10.704,1.0,0.0437,80.33,4.0,0.395,https://open.spotify.com/track/7Iqdtd93E070v4rynznCmc,English,3
117,6oFO1RXQZTdqXxh0Zw8xwp,And So It Goes,"Billy Joel, The King's Singers",2013,4,https://i.scdn.co/image/ab67616d0000b273954bf7796ba38ada0568352f,Cappella,0.923,0.338,187427.0,0.0864,0.0,0.0,0.268,-15.71,1.0,0.0315,78.609,5.0,0.21,https://open.spotify.com/track/6oFO1RXQZTdqXxh0Zw8xwp,English,0
118,5AtFcgmZ9Ulf8c38sPB02V,Cicada,"Daniel Pemberton, Toydrum",2023,4,https://i.scdn.co/image/ab67616d0000b27358302e67b14fe646a1434e94,Slow Horses: Season 2 (Apple TV+ Original Series Soundtrack),0.682,0.225,193659.0,0.413,0.633,4.0,0.146,-15.081,1.0,0.0593,85.969,4.0,0.118,https://open.spotify.com/track/5AtFcgmZ9Ulf8c38sPB02V,English,3
119,6zHcg0GK5BmDuDPwuClGno,Raasavukku,"Ilaiyaraaja, Mano, K. S. Chithra",1994,3,https://i.scdn.co/image/ab67616d0000b2735ca22548cca77e15e5f45265,Periya Marudhu (Original Motion Picture Soundtrack),0.678,0.825,201200.0,0.722,0.000619,4.0,0.189,-10.703,1.0,0.0611,119.914,4.0,0.849,https://open.spotify.com/track/6zHcg0GK5BmDuDPwuClGno,Tamil,4
120,2oIBt0SyaumnXSdrgpodai,"Puli Urumudhu (From ""Vettaikaaran"")","Vijay Antony, Ananthu, Mahesh Vinayakram",2015,5,https://i.scdn.co/image/ab67616d0000b2736daa83fe59f617fbfb6915f4,Whistle Podu,0.646,0.84,255773.0,0.922,2.3e-06,10.0,0.118,-5.354,0.0,0.197,112.309,3.0,0.734,https://open.spotify.com/track/2oIBt0SyaumnXSdrgpodai,Tamil,4
121,1oILJQgXSR70iBAdT5qUfp,Summa Thodavum Maatten - Female,"Ilaiyaraaja, S. Janaki",1986,3,https://i.scdn.co/image/ab67616d0000b273394fd2fbd3e81f6790581aea,Mudhal Vasantham (Original Motion Picture Soundtrack),0.932,0.706,252240.0,0.635,0.888,8.0,0.285,-12.316,1.0,0.196,155.077,4.0,0.944,https://open.spotify.com/track/1oILJQgXSR70iBAdT5qUfp,Tamil,4
122,1jlGQyIvNUqlK2Mwr8E7Iv,"Thuli Thuli (From ""Paiya"")","Yuvan Shankar Raja, Haricharan, Tanvi Shah",2017,3,https://i.scdn.co/image/ab67616d0000b273944ac0151695cec9f6b75ca3,Sun-Kissed Kadhal,0.256,0.709,283347.0,0.528,0.00189,7.0,0.112,-7.429,0.0,0.0309,91.999,4.0,0.649,https://open.spotify.com/track/1jlGQyIvNUqlK2Mwr8E7Iv,Tamil,4
123,1ULdASrNy5rurl1TZfFaMP,Spicy,aespa,2023,70,https://i.scdn.co/image/ab67616d0000b27304878afb19613a94d37b29ce,MY WORLD - The 3rd Mini Album,0.0138,0.757,197040.0,0.898,0.0,11.0,0.0703,-1.247,0.0,0.0667,114.949,4.0,0.842,https://open.spotify.com/track/1ULdASrNy5rurl1TZfFaMP,Korean,4
124,3lvmApjXHYd9gKDyOgDDr9,Halaballoo,"Benny Dayal, Naresh Iyer, Ranjith Govind, Manu Manjith",2023,0,https://i.scdn.co/image/ab67616d0000b273a66d9c45b084f5ad32bcb8d0,Rdx (Original Motion Picture Soundtrack),0.0377,0.838,224348.0,0.843,0.000207,11.0,0.097,-5.204,0.0,0.0739,114.972,4.0,0.628,https://open.spotify.com/track/3lvmApjXHYd9gKDyOgDDr9,Unknown,4
125,0QrvxwmNXubpcfiAcqyurm,Love On The Brain,Rihanna,2017,22,https://i.scdn.co/image/ab67616d0000b2735b11ac9a6b727e6e367a4dcd,Best Of 2017,0.0823,0.503,224000.0,0.631,1.47e-05,7.0,0.0757,-4.881,1.0,0.05,171.92,3.0,0.374,https://open.spotify.com/track/0QrvxwmNXubpcfiAcqyurm,English,4
126,4F6TCkmZ0zYIBAjThqV96E,Versace on the Floor,Bruno Mars,2024,0,https://i.scdn.co/image/ab67616d0000b2731e77319fa72b13a7f157b666,เพลงรัก อบอุ่นหัวใจ,0.196,0.578,261240.0,0.574,0.0,2.0,0.083,-6.209,1.0,0.043,174.142,4.0,0.303,https://open.spotify.com/track/4F6TCkmZ0zYIBAjThqV96E,English,4
127,5ESl7nKS7eZDMkH4hfXY7r,Preacher,OneRepublic,2013,39,https://i.scdn.co/image/ab67616d0000b2739e2f95ae77cf436017ada9cb,Native,0.0919,0.485,248333.0,0.692,1.03e-06,1.0,0.67,-4.347,1.0,0.0278,139.975,4.0,0.316,https://open.spotify.com/track/5ESl7nKS7eZDMkH4hfXY7r,English,2
128,12XjhDtvZScHlyLz0VAwWD,Otha Viral Kattuna,"Srikanth Deva, Shankar Mahadevan",2004,24,https://i.scdn.co/image/ab67616d0000b273eaaa4fea40bff8d80840576c,Kuthu (Original Motion Picture Soundtrack),0.265,0.594,330603.0,0.955,3.65e-05,2.0,0.0728,-5.056,1.0,0.225,114.931,3.0,0.792,https://open.spotify.com/track/12XjhDtvZScHlyLz0VAwWD,Tamil,4
129,3sR8JLZH6aCgPN3XwHh2FU,FEARLESS - Japanese ver.,LE SSERAFIM,2023,41,https://i.scdn.co/image/ab67616d0000b2739ee47fdcb8aa5af8711fdd6a,FEARLESS,0.0518,0.856,168867.0,0.663,0.000997,7.0,0.127,-5.969,1.0,0.0841,103.979,4.0,0.376,https://open.spotify.com/track/3sR8JLZH6aCgPN3XwHh2FU,Korean,4
130,7ug6HD2o7JtheD6SU7R2ft,Dream Girl - Japanese ver.,SHINee,2013,27,https://i.scdn.co/image/ab67616d0000b273e33970ca309f554fed96fb4f,Boys Meet U,0.158,0.745,184053.0,0.904,0.0,0.0,0.0667,-2.779,1.0,0.0854,124.023,4.0,0.782,https://open.spotify.com/track/7ug6HD2o7JtheD6SU7R2ft,Korean,4
131,28CZR4gwJhH7Kvqt6r3Ma2,"Mitwa (From ""Kabhi Alvida Naa Kehna"")","Shankar-Ehsaan-Loy, Shankar Mahadevan, Caralisa Monteiro, Shafqat Amanat Ali",2012,0,https://i.scdn.co/image/ab67616d0000b2732eff11cd88708f7b56c84476,Shankar Mahadevan: Best of Me,0.295,0.63,382973.0,0.63,1.26e-05,4.0,0.0934,-7.525,1.0,0.0364,107.103,4.0,0.517,https://open.spotify.com/track/28CZR4gwJhH7Kvqt6r3Ma2,Unknown,4
